User_ID,Age,Gender,Location,Income,Interests,Last_Login_Days_Ago,Purchase_Frequency,Average_Order_Value,Total_Spending,Product_Category_Preference,Time_Spent_on_Site_Minutes,Pages_Viewed,Newsletter_Subscription,Age_Group,Income_Tier,Engagement_Score,Revenue_Per_Visit,Recency_Score,CLV_Proxy,Interest_Category_Match,Power_User
#643,37,Male,Urban,135111,Travel,14,2,130,1657,Apparel,275,42,True,36-45,High,0.4941,361.53,15,260,0,0
#644,45,Male,Rural,43383,Technology,11,5,54,2213,Electronics,7,17,True,36-45,Low,0.2974,18968.57,18,270,1,0
#645,25,Female,Rural,81709,Travel,2,9,72,1144,Home & Kitchen,566,46,True,18-25,Mid,0.9619,121.27,27,648,0,1
#646,58,Male,Suburban,89785,Food,18,4,189,2531,Electronics,573,22,False,56+,Mid,0.6216,265.03,11,756,0,0
#647,56,Female,Urban,133253,Food,7,5,77,1682,Health & Beauty,599,4,True,56+,High,0.5632,168.48,22,385,0,0
#648,18,Male,Urban,54518,Fashion,12,3,163,1408,Books,178,19,False,18-25,Low,0.3323,474.61,17,489,0,0
#649,20,Male,Urban,73909,Sports,26,9,11,701,Health & Beauty,242,2,False,18-25,Mid,0.497,173.8,3,99,1,0
#650,30,Female,Suburban,38351,Travel,2,5,151,1720,Apparel,203,39,False,26-35,Low,0.5498,508.37,27,755,0,0
#651,45,Male,Urban,89624,Fashion,27,6,117,4980,Health & Beauty,543,9,True,36-45,Mid,0.6005,550.28,2,702,0,0
#652,42,Female,Suburban,73330,Sports,20,8,39,4866,Electronics,462,19,False,36-45,Mid,0.6933,631.95,9,312,0,0
#653,50,Male,Suburban,142477,Travel,18,9,58,200,Health & Beauty,80,16,False,46-55,High,0.4895,150.0,11,522,0,0
#654,55,Female,Suburban,35282,Technology,6,6,149,4371,Electronics,523,25,True,46-55,Low,0.6888,501.45,23,894,1,1
#655,23,Female,Rural,104866,Sports,24,5,53,337,Apparel,417,48,False,18-25,High,0.7315,48.49,5,265,0,0
#656,61,Male,Urban,127945,Food,10,0,170,4125,Health & Beauty,384,18,False,56+,High,0.3302,644.53,19,0,0,0
#657,62,Female,Urban,41778,Fashion,20,1,22,3018,Books,391,23,False,56+,Low,0.4044,463.12,9,22,0,0
#658,49,Male,Suburban,44264,Sports,15,0,87,2642,Books,126,21,True,46-55,Low,0.1977,1258.1,14,0,0,0
#659,62,Male,Suburban,79675,Sports,5,8,135,2103,Books,494,11,False,56+,Mid,0.6621,255.43,24,1080,0,0
#660,64,Male,Urban,25075,Food,20,9,107,1637,Health & Beauty,47,39,True,56+,Low,0.6139,2089.79,9,963,0,0
#661,38,Female,Suburban,95948,Travel,3,9,35,854,Health & Beauty,476,41,True,36-45,Mid,0.8779,107.65,26,315,0,1
#662,33,Female,Urban,68454,Technology,5,8,158,3468,Health & Beauty,464,4,False,26-35,Mid,0.6007,448.45,24,1264,0,0
#663,38,Male,Rural,48365,Food,25,6,165,2358,Electronics,123,25,False,36-45,Low,0.4543,1150.24,4,990,0,0
#664,28,Male,Suburban,92766,Technology,8,1,57,3765,Apparel,474,32,False,26-35,Mid,0.5094,476.58,21,57,0,0
#665,54,Female,Urban,68200,Travel,8,5,177,4335,Books,134,30,False,46-55,Mid,0.4531,1941.04,21,885,1,0
#666,53,Male,Suburban,31002,Sports,8,3,75,640,Electronics,562,45,True,46-55,Low,0.72,68.33,21,225,0,1
#667,52,Male,Urban,33947,Technology,12,0,96,369,Books,23,26,True,46-55,Low,0.1686,962.61,17,0,0,0
#668,36,Female,Urban,99222,Fashion,24,0,88,3560,Electronics,566,36,False,36-45,Mid,0.5494,377.39,5,0,0,0
#669,37,Male,Suburban,114840,Fashion,23,4,32,3508,Health & Beauty,235,34,True,36-45,High,0.4984,895.66,6,128,0,0
#670,35,Female,Rural,136219,Food,8,1,90,605,Books,59,9,False,26-35,High,0.1223,615.25,21,90,0,0
#671,64,Male,Urban,98610,Travel,11,3,57,1229,Health & Beauty,164,12,False,56+,Mid,0.2804,449.63,18,171,0,0
#672,58,Female,Urban,72142,Food,14,0,133,2179,Books,216,2,False,56+,Mid,0.1317,605.28,15,0,0,0
#673,31,Male,Urban,76307,Food,8,3,139,3245,Home & Kitchen,183,38,False,26-35,Mid,0.454,1063.93,21,417,1,0
#674,32,Male,Rural,24493,Food,29,5,93,3342,Electronics,569,5,True,26-35,Low,0.5519,352.41,0,465,0,0
#675,48,Female,Rural,144023,Fashion,24,9,29,461,Home & Kitchen,90,5,True,46-55,High,0.4266,307.33,5,261,0,0
#676,18,Male,Suburban,70085,Fashion,28,3,196,3820,Electronics,311,22,False,18-25,Mid,0.4291,736.98,1,588,0,0
#677,20,Female,Rural,54228,Food,10,0,55,1556,Apparel,557,5,False,18-25,Low,0.3504,167.61,19,0,0,0
#678,33,Male,Suburban,99676,Fashion,7,6,140,4167,Books,257,4,True,26-35,Mid,0.4016,972.84,22,840,0,0
#679,40,Female,Suburban,71875,Travel,28,1,192,4295,Apparel,533,9,True,36-45,Mid,0.4002,483.49,1,192,0,0
#680,28,Female,Rural,51655,Food,17,8,21,1781,Apparel,533,29,True,26-35,Low,0.7974,200.49,12,168,0,1
#681,29,Female,Suburban,63472,Fashion,4,2,49,1152,Electronics,52,22,False,26-35,Mid,0.2383,1329.23,25,98,0,0
#682,27,Female,Rural,69437,Technology,29,7,75,2609,Home & Kitchen,338,27,True,26-35,Mid,0.6317,463.14,0,525,0,1
#683,49,Male,Suburban,69416,Food,13,7,109,4827,Health & Beauty,171,10,False,46-55,Mid,0.4276,1693.68,16,763,0,0
#684,33,Male,Rural,79711,Food,4,2,87,781,Electronics,67,16,False,26-35,Mid,0.2096,699.4,25,174,0,0
#685,25,Female,Rural,26816,Travel,5,3,25,4032,Health & Beauty,300,42,True,18-25,Low,0.5476,806.4,24,75,0,0
#686,55,Female,Suburban,97175,Sports,26,1,92,2229,Apparel,232,42,False,46-55,Mid,0.43,576.47,3,92,0,0
#687,29,Female,Urban,84307,Sports,22,3,171,4949,Health & Beauty,68,10,True,26-35,Mid,0.2116,4366.76,7,513,1,0
#688,41,Male,Suburban,132728,Travel,4,8,53,4116,Home & Kitchen,506,6,False,36-45,High,0.6378,488.06,25,424,0,0
#689,45,Male,Rural,66733,Travel,18,1,143,3402,Electronics,28,49,False,36-45,Mid,0.3541,7290.0,11,143,0,0
#690,25,Male,Urban,148202,Travel,6,2,109,819,Home & Kitchen,51,5,False,18-25,High,0.1315,963.53,23,218,0,0
#691,45,Male,Suburban,115028,Sports,24,3,31,174,Home & Kitchen,260,6,False,36-45,High,0.2992,40.15,5,93,0,0
#692,53,Female,Suburban,136450,Travel,24,4,27,1393,Electronics,591,47,False,46-55,High,0.7884,141.42,5,108,0,0
#693,43,Female,Suburban,31240,Fashion,23,0,21,2022,Home & Kitchen,586,25,False,36-45,Low,0.4924,207.03,6,0,0,0
#694,25,Female,Urban,118234,Food,22,6,189,4257,Books,184,4,True,18-25,High,0.3588,1388.15,7,1134,0,0
#695,45,Male,Rural,112493,Food,2,9,132,419,Books,23,40,True,36-45,High,0.6061,1093.04,27,1188,0,0
#696,45,Male,Suburban,145149,Technology,23,6,126,2249,Books,129,48,False,36-45,High,0.6015,1046.05,6,756,0,0
#697,54,Male,Suburban,118344,Technology,11,8,60,1552,Health & Beauty,291,32,True,46-55,High,0.6743,320.0,18,480,0,1
#698,58,Female,Suburban,91363,Food,28,3,80,1655,Home & Kitchen,501,35,False,56+,Mid,0.6217,198.2,1,240,1,0
#699,53,Female,Suburban,52762,Fashion,14,5,57,4307,Electronics,186,10,True,46-55,Low,0.3586,1389.35,15,285,0,0
#700,44,Male,Suburban,28259,Sports,5,1,28,3132,Electronics,479,34,True,36-45,Low,0.5248,392.32,24,28,0,0
#701,34,Female,Rural,70139,Sports,6,3,15,560,Health & Beauty,571,36,False,26-35,Mid,0.669,58.84,23,45,1,0
#702,26,Male,Rural,148775,Fashion,10,1,93,986,Electronics,492,6,True,26-35,High,0.3574,120.24,19,93,0,0
#703,50,Male,Suburban,34849,Sports,8,9,164,3633,Books,513,43,False,46-55,Low,0.9121,424.91,21,1476,0,0
#704,37,Female,Urban,101768,Travel,14,4,62,4036,Home & Kitchen,67,46,True,36-45,High,0.4749,3614.33,15,248,0,0
#705,30,Male,Rural,126108,Food,24,6,116,1215,Electronics,467,16,False,26-35,High,0.5997,156.1,5,696,0,0
#706,45,Female,Urban,109709,Food,3,0,110,1175,Electronics,285,19,True,36-45,High,0.2784,247.37,26,0,0,0
#707,46,Male,Rural,74869,Fashion,12,9,57,3976,Apparel,417,34,False,46-55,Mid,0.7995,572.09,17,513,1,0
#708,30,Female,Suburban,146888,Sports,16,9,144,4715,Apparel,100,25,True,26-35,High,0.5575,2829.0,13,1296,0,0
#709,63,Female,Rural,83095,Technology,28,6,196,2024,Apparel,189,31,False,56+,Mid,0.5305,642.54,1,1176,0,0
#710,52,Female,Suburban,137886,Technology,23,9,78,1026,Home & Kitchen,388,49,True,46-55,High,0.8763,158.66,6,702,0,1
#711,23,Male,Rural,90910,Sports,17,5,20,4752,Books,241,41,False,18-25,Mid,0.5846,1183.07,12,100,0,0
#712,35,Male,Suburban,106710,Technology,1,5,152,2381,Books,417,17,True,26-35,High,0.5377,342.59,28,760,0,0
#713,22,Female,Suburban,43567,Fashion,23,7,140,1155,Books,176,47,False,18-25,Low,0.6617,393.75,6,980,0,0
#714,64,Female,Suburban,55292,Fashion,10,7,131,4774,Home & Kitchen,387,30,True,56+,Low,0.6792,740.16,19,917,0,1
#715,42,Male,Suburban,94813,Sports,25,5,78,641,Home & Kitchen,471,39,False,36-45,Mid,0.7069,81.66,4,390,0,0
#716,19,Male,Urban,117136,Technology,23,2,32,2261,Apparel,233,31,False,18-25,High,0.4007,582.23,6,64,0,0
#717,27,Male,Suburban,71631,Fashion,10,4,190,2351,Electronics,452,19,False,26-35,Mid,0.5319,312.08,19,760,0,0
#718,47,Female,Urban,29885,Fashion,21,1,46,1152,Health & Beauty,277,35,False,46-55,Low,0.4126,249.53,8,46,0,0
#719,62,Male,Urban,79659,Travel,24,4,18,4669,Health & Beauty,229,29,True,56+,Mid,0.4636,1223.32,5,72,0,0
#720,22,Male,Suburban,74306,Travel,2,8,24,2844,Electronics,171,1,True,18-25,Mid,0.4102,997.89,27,192,0,0
#721,50,Female,Urban,86314,Fashion,9,9,140,3969,Apparel,213,4,True,46-55,Mid,0.4925,1118.03,20,1260,1,0
#722,18,Male,Rural,85087,Sports,22,0,102,4581,Electronics,282,28,False,18-25,Mid,0.3329,974.68,7,0,0,0
#723,35,Male,Suburban,49165,Food,13,9,26,4257,Electronics,41,18,False,26-35,Low,0.4791,6229.76,16,234,0,0
#724,49,Male,Urban,78929,Food,25,4,163,4710,Health & Beauty,122,26,False,46-55,Mid,0.3822,2316.39,4,652,0,0
#725,64,Female,Suburban,87028,Fashion,16,5,158,4625,Apparel,227,40,False,56+,Mid,0.5701,1222.47,13,790,1,0
#726,28,Female,Suburban,115998,Fashion,18,6,81,4775,Home & Kitchen,294,19,False,26-35,High,0.517,974.49,11,486,0,0
#727,38,Female,Suburban,69812,Fashion,19,8,158,1660,Health & Beauty,267,6,True,36-45,Mid,0.4977,373.03,10,1264,0,0
#728,43,Female,Urban,70500,Sports,12,5,130,3862,Home & Kitchen,541,1,True,36-45,Mid,0.5104,428.32,17,650,0,0
#729,42,Female,Rural,99151,Travel,8,4,20,1264,Apparel,451,8,True,36-45,Mid,0.4625,168.16,21,80,0,0
#730,39,Female,Rural,78643,Fashion,17,6,175,2822,Electronics,449,33,False,36-45,Mid,0.6954,377.1,12,1050,0,0
#731,44,Female,Urban,64900,Fashion,15,0,81,2458,Books,61,43,False,36-45,Mid,0.2971,2417.7,14,0,0,0
#732,30,Male,Suburban,62946,Technology,10,4,115,570,Books,502,21,False,26-35,Mid,0.5737,68.13,19,460,0,0
#733,50,Male,Urban,27851,Sports,15,1,134,1516,Apparel,147,24,False,46-55,Low,0.2676,618.78,14,134,0,0
#734,51,Female,Urban,36288,Fashion,15,3,44,1568,Books,334,25,False,46-55,Low,0.4613,281.68,14,132,0,0
#735,58,Male,Urban,92692,Technology,23,6,128,908,Home & Kitchen,142,47,False,56+,Mid,0.6029,383.66,6,768,0,0
#736,52,Male,Suburban,87580,Food,7,4,23,271,Books,44,43,False,46-55,Mid,0.4427,369.55,22,92,0,0
#737,18,Female,Urban,27368,Fashion,13,5,23,4226,Apparel,144,19,True,18-25,Low,0.3902,1760.83,16,115,1,0
#738,38,Male,Suburban,105436,Fashion,17,1,19,4242,Apparel,333,29,True,36-45,High,0.4079,764.32,12,19,1,0
#739,23,Male,Urban,116136,Technology,9,2,149,4325,Home & Kitchen,497,10,False,18-25,High,0.4242,522.13,20,298,0,0
#740,45,Male,Rural,66403,Sports,8,6,47,2499,Books,396,12,False,36-45,Mid,0.5331,378.64,21,282,0,0
#741,34,Male,Urban,111170,Fashion,20,1,117,1745,Books,55,33,False,26-35,High,0.27,1903.64,9,117,0,0
#742,22,Male,Urban,29168,Food,26,5,128,157,Electronics,307,7,True,18-25,Low,0.4108,30.68,3,640,0,0
#743,48,Female,Rural,106497,Fashion,27,4,43,1229,Health & Beauty,423,17,True,46-55,High,0.5024,174.33,2,172,0,0
#744,22,Female,Suburban,69879,Food,21,9,178,1453,Apparel,417,10,False,18-25,Mid,0.6495,209.06,8,1602,0,0
#745,55,Female,Suburban,79871,Travel,18,0,19,867,Electronics,325,31,True,46-55,Mid,0.3769,160.06,11,0,0,0
#746,20,Male,Urban,129632,Travel,13,9,131,3995,Apparel,80,6,True,18-25,High,0.427,2996.25,16,1179,0,0
#747,40,Female,Rural,131623,Food,16,3,154,782,Electronics,31,17,True,36-45,High,0.2337,1513.55,13,462,0,0
#748,54,Male,Suburban,109388,Sports,9,1,154,3554,Health & Beauty,112,37,False,46-55,High,0.3284,1903.93,20,154,1,0
#749,54,Male,Urban,118646,Fashion,12,3,199,2108,Electronics,558,18,True,46-55,High,0.5489,226.67,17,597,0,0
#750,27,Male,Rural,52174,Fashion,12,0,124,3242,Apparel,564,26,True,26-35,Low,0.4857,344.89,17,0,1,0
#751,27,Male,Suburban,119751,Travel,6,1,10,1890,Books,472,49,False,26-35,High,0.6144,240.25,23,10,1,0
#752,36,Female,Suburban,112491,Food,19,7,21,1577,Apparel,74,16,False,36-45,High,0.4082,1278.65,10,147,0,0
#753,34,Female,Rural,26581,Fashion,28,5,112,985,Home & Kitchen,553,8,True,26-35,Low,0.5612,106.87,1,560,0,0
#754,38,Male,Rural,130155,Fashion,7,1,13,4006,Home & Kitchen,479,24,False,36-45,High,0.4623,501.8,22,13,0,0
#755,31,Female,Rural,91853,Sports,25,5,179,4592,Home & Kitchen,589,13,True,26-35,Mid,0.6136,467.78,4,895,0,0
#756,26,Male,Rural,84046,Technology,3,9,150,1638,Home & Kitchen,387,29,True,26-35,Mid,0.7507,253.95,26,1350,0,1
#757,63,Female,Urban,69678,Travel,16,8,107,2173,Health & Beauty,564,32,False,56+,Mid,0.8343,231.17,13,856,0,0
#758,18,Female,Rural,128392,Travel,18,6,115,412,Books,433,24,False,18-25,High,0.6298,57.09,11,690,1,0
#759,62,Male,Suburban,131250,Technology,16,8,94,910,Books,412,16,True,56+,High,0.6452,132.52,13,752,0,1
#760,30,Female,Suburban,46649,Fashion,23,4,130,2335,Apparel,467,11,False,26-35,Low,0.4907,300.0,6,520,1,0
#761,21,Male,Urban,147795,Sports,7,6,141,2957,Electronics,599,32,False,18-25,High,0.7771,296.19,22,846,0,0
#762,18,Female,Suburban,108668,Sports,4,6,91,2863,Apparel,248,6,True,18-25,High,0.4088,692.66,25,546,0,0
#763,57,Male,Suburban,102325,Travel,27,2,28,2132,Apparel,581,35,True,56+,High,0.6297,220.17,2,56,0,1
#764,49,Male,Rural,34567,Sports,25,6,139,1607,Apparel,120,33,True,46-55,Low,0.5025,803.5,4,834,0,0
#765,51,Female,Suburban,100404,Technology,8,0,21,4645,Apparel,67,18,True,46-55,Mid,0.1444,4159.7,21,0,0,0
#766,45,Female,Urban,109906,Fashion,13,8,90,2670,Books,573,37,True,36-45,High,0.8709,279.58,16,720,0,1
#767,48,Male,Rural,128069,Technology,13,9,83,1994,Electronics,327,13,True,46-55,High,0.6155,365.87,16,747,1,0
#768,25,Female,Rural,116019,Food,17,5,107,2805,Apparel,470,10,False,18-25,High,0.5251,358.09,12,535,0,0
#769,56,Female,Urban,81944,Travel,17,4,15,696,Books,493,37,False,56+,Mid,0.6684,84.71,12,60,1,0
#770,43,Male,Rural,138428,Sports,5,6,145,2247,Apparel,286,26,True,36-45,High,0.5561,471.4,24,870,0,0
#771,51,Male,Rural,98002,Food,6,4,134,715,Home & Kitchen,312,46,False,46-55,Mid,0.6185,137.5,23,536,1,0
#772,20,Female,Urban,48803,Sports,19,9,60,1047,Apparel,309,17,False,18-25,Low,0.63,203.3,10,540,0,0
#773,29,Male,Rural,38230,Fashion,13,4,20,4751,Apparel,97,1,True,26-35,Low,0.2113,2938.76,16,80,1,0
#774,18,Male,Urban,37862,Fashion,25,9,194,4473,Health & Beauty,113,25,False,18-25,Low,0.5651,2375.04,4,1746,0,0
#775,61,Male,Urban,63355,Fashion,28,6,136,3864,Home & Kitchen,456,34,False,56+,Mid,0.7057,508.42,1,816,0,0
#776,22,Female,Suburban,51259,Sports,26,9,149,2113,Electronics,463,39,True,18-25,Low,0.8578,273.82,3,1341,0,1
#777,47,Female,Suburban,119075,Food,14,6,82,3797,Apparel,132,10,False,46-55,High,0.3658,1725.91,15,492,0,0
#778,47,Male,Rural,107445,Fashion,22,2,11,590,Electronics,121,20,False,46-55,High,0.2663,292.56,7,22,0,0
#779,34,Female,Rural,50795,Food,4,2,17,4450,Home & Kitchen,197,7,True,26-35,Low,0.2296,1355.33,25,34,1,0
#780,64,Male,Urban,134604,Sports,28,9,148,2528,Apparel,482,16,False,56+,High,0.7252,314.69,1,1332,0,0
#781,40,Female,Rural,28770,Food,7,2,133,641,Health & Beauty,39,37,False,36-45,Low,0.3245,986.15,22,266,0,0
#782,32,Male,Urban,31093,Sports,8,5,62,1387,Books,566,29,False,26-35,Low,0.7001,147.03,21,310,0,0
#783,54,Male,Urban,66571,Sports,25,5,19,1733,Health & Beauty,512,12,True,46-55,Mid,0.5622,203.09,4,95,1,0
#784,38,Female,Rural,20193,Travel,13,2,121,3026,Health & Beauty,474,17,True,36-45,Low,0.4545,383.04,16,242,0,0
#785,31,Male,Urban,120311,Sports,27,2,17,1452,Books,161,48,False,26-35,High,0.4647,541.12,2,34,0,0
#786,19,Female,Suburban,37569,Sports,6,7,45,4476,Books,289,20,False,18-25,Low,0.5592,929.27,23,315,0,0
#787,28,Female,Rural,137082,Technology,6,7,115,1398,Books,200,26,True,26-35,High,0.5446,419.4,23,805,0,0
#788,56,Male,Suburban,31190,Fashion,24,6,23,4968,Apparel,528,48,True,56+,Low,0.8355,564.55,5,138,1,1
#789,55,Male,Rural,82824,Travel,28,9,191,4067,Electronics,503,19,False,46-55,Mid,0.7562,485.13,1,1719,0,0
#790,51,Female,Urban,62752,Travel,21,3,95,4523,Electronics,248,47,True,46-55,Mid,0.5484,1094.27,8,285,0,0
#791,55,Male,Rural,52327,Travel,3,3,158,2358,Books,383,12,False,46-55,Low,0.4088,369.4,26,474,1,0
#792,51,Male,Suburban,62070,Technology,28,2,59,4747,Health & Beauty,218,21,False,46-55,Mid,0.3294,1306.51,1,118,0,0
#793,35,Male,Urban,105925,Sports,3,4,176,2173,Home & Kitchen,87,42,True,26-35,High,0.4616,1498.62,26,704,0,0
#794,47,Male,Rural,60197,Fashion,13,2,29,801,Books,82,34,True,46-55,Mid,0.3309,586.1,16,58,0,0
#795,32,Male,Rural,22261,Food,22,7,96,2019,Health & Beauty,62,7,False,26-35,Low,0.3449,1953.87,7,672,0,0
#796,44,Female,Rural,138424,Sports,2,6,144,2560,Health & Beauty,500,45,False,36-45,High,0.8003,307.2,27,864,1,0
#797,51,Female,Suburban,113905,Technology,16,2,146,4362,Apparel,42,35,True,46-55,High,0.3137,6231.43,13,292,0,0
#798,55,Male,Suburban,46512,Sports,22,8,138,4364,Apparel,12,15,False,46-55,Low,0.4045,21820.0,7,1104,0,0
#799,50,Male,Rural,26716,Sports,29,4,163,4424,Electronics,115,1,True,46-55,Low,0.2218,2308.17,0,652,0,0
#800,41,Male,Urban,106795,Technology,6,8,175,466,Electronics,218,26,True,36-45,High,0.594,128.26,23,1400,1,0
#801,32,Female,Urban,48933,Travel,8,6,47,627,Home & Kitchen,106,35,True,26-35,Low,0.5068,354.91,21,282,0,0
#802,47,Male,Suburban,127225,Travel,23,6,198,4986,Home & Kitchen,528,25,True,46-55,High,0.6917,566.59,6,1188,0,1
#803,59,Female,Urban,24378,Fashion,8,5,53,3818,Home & Kitchen,472,42,True,56+,Low,0.7262,485.34,21,265,0,1
#804,34,Female,Suburban,60583,Fashion,25,1,95,3709,Home & Kitchen,387,15,False,26-35,Mid,0.3521,575.04,4,95,0,0
#805,22,Female,Rural,132082,Travel,6,8,53,4035,Health & Beauty,226,22,True,18-25,High,0.5737,1071.24,23,424,0,0
#806,46,Male,Suburban,105371,Food,14,5,83,4719,Health & Beauty,481,6,True,46-55,High,0.5065,588.65,15,415,0,0
#807,21,Female,Suburban,49033,Sports,3,7,128,2253,Electronics,408,15,True,18-25,Low,0.5977,331.32,26,896,0,0
#808,27,Male,Rural,44000,Food,10,0,199,2008,Apparel,457,24,True,26-35,Low,0.4105,263.63,19,0,0,0
#809,34,Female,Urban,131032,Sports,3,4,131,3112,Apparel,21,21,True,26-35,High,0.2917,8891.43,26,524,0,0
#810,27,Male,Suburban,95868,Travel,27,0,143,4328,Books,203,7,True,26-35,Mid,0.1553,1279.21,2,0,1,0
#811,34,Female,Suburban,62604,Fashion,12,9,154,3122,Health & Beauty,417,29,True,26-35,Mid,0.7683,449.21,17,1386,0,1
#812,37,Male,Rural,88336,Fashion,17,7,60,3583,Home & Kitchen,416,32,False,36-45,Mid,0.7087,516.78,12,420,0,0
#813,41,Female,Urban,115074,Food,27,7,47,2820,Home & Kitchen,448,32,False,36-45,High,0.7274,377.68,2,329,1,0
#814,22,Male,Suburban,115655,Fashion,29,0,161,1870,Books,512,5,False,18-25,High,0.324,219.14,0,0,0,0
#815,51,Male,Rural,93869,Travel,5,8,60,4213,Apparel,85,4,False,46-55,Mid,0.3785,2973.88,24,480,0,0
#816,23,Male,Suburban,25410,Food,20,1,19,1877,Home & Kitchen,167,22,True,18-25,Low,0.2669,674.37,9,19,1,0
#817,19,Male,Rural,103375,Sports,25,8,129,4312,Apparel,384,18,False,18-25,High,0.6413,673.75,4,1032,0,0
#818,30,Female,Urban,76044,Fashion,9,0,158,897,Books,468,35,True,26-35,Mid,0.4857,115.0,20,0,0,0
#819,60,Female,Urban,83315,Technology,21,9,79,3315,Apparel,72,17,False,56+,Mid,0.491,2762.5,8,711,0,0
#820,60,Male,Urban,116055,Fashion,26,8,94,3888,Apparel,521,24,False,56+,High,0.7591,447.75,3,752,1,0
#821,28,Female,Urban,91344,Sports,20,3,66,3076,Apparel,473,2,True,26-35,Mid,0.399,390.19,9,198,0,0
#822,64,Male,Suburban,26796,Food,7,8,135,3837,Home & Kitchen,258,13,True,56+,Low,0.5362,892.33,22,1080,1,0
#823,40,Male,Suburban,106716,Sports,22,6,48,1811,Electronics,275,15,False,36-45,High,0.4809,395.13,7,288,0,0
#824,33,Female,Urban,74245,Technology,4,5,42,852,Health & Beauty,20,5,False,26-35,Mid,0.23,2556.0,25,210,0,0
#825,48,Male,Urban,63056,Travel,13,4,196,2569,Apparel,490,3,False,46-55,Mid,0.4542,314.57,16,784,0,0
#826,28,Male,Urban,37709,Fashion,13,8,27,4069,Apparel,490,37,False,26-35,Low,0.8222,498.24,16,216,1,0
#827,33,Female,Suburban,139664,Food,10,1,193,1492,Apparel,326,37,True,26-35,High,0.4538,274.6,19,193,0,0
#828,25,Male,Urban,78557,Travel,18,1,66,2705,Electronics,529,37,False,18-25,Mid,0.5729,306.81,11,66,0,0
#829,21,Male,Urban,37543,Sports,17,8,105,777,Books,89,3,False,18-25,Low,0.3746,523.82,12,840,0,0
#830,57,Male,Urban,57418,Food,20,2,57,205,Home & Kitchen,486,35,False,56+,Low,0.574,25.31,9,114,1,0
#831,21,Male,Rural,114611,Travel,20,7,51,3387,Electronics,350,23,False,18-25,High,0.6137,580.63,9,357,0,0
#832,42,Female,Urban,123291,Food,13,8,36,4853,Apparel,84,28,False,36-45,High,0.5279,3466.43,16,288,0,0
#833,20,Female,Rural,133504,Technology,17,7,83,2046,Electronics,387,30,True,18-25,High,0.6792,317.21,12,581,1,1
#834,49,Female,Rural,123001,Technology,22,3,119,1195,Electronics,87,18,True,46-55,High,0.2727,824.14,7,357,1,0
#835,20,Male,Urban,116038,Fashion,4,0,189,1882,Electronics,307,36,True,18-25,High,0.3976,367.82,25,0,0,0
#836,44,Male,Rural,36724,Fashion,1,3,179,4641,Books,154,33,True,36-45,Low,0.4058,1808.18,28,537,0,0
#837,46,Female,Urban,23828,Technology,1,8,41,3357,Health & Beauty,440,26,True,46-55,Low,0.7241,457.77,28,328,0,1
#838,49,Male,Suburban,136656,Food,15,1,35,2097,Home & Kitchen,264,48,False,46-55,High,0.4862,476.59,14,35,1,0
#839,36,Male,Suburban,37087,Technology,13,2,34,4969,Books,421,40,True,36-45,Low,0.5672,708.17,16,68,0,0
#840,38,Male,Suburban,32605,Fashion,17,9,84,1661,Books,493,17,True,36-45,Low,0.7379,202.15,12,756,0,1
#841,22,Male,Suburban,51337,Technology,24,7,32,4106,Health & Beauty,411,40,False,18-25,Low,0.7558,599.42,5,224,0,0
#842,35,Female,Rural,25482,Technology,26,5,66,1775,Books,173,7,True,26-35,Low,0.3322,615.61,3,330,0,0
#843,45,Female,Urban,85333,Food,8,7,189,1222,Electronics,4,8,True,36-45,Mid,0.3171,18330.0,21,1323,0,0
#844,59,Female,Urban,112541,Travel,18,6,135,4081,Electronics,472,31,True,56+,High,0.6964,518.77,11,810,0,1
#845,39,Male,Urban,108296,Fashion,27,4,96,1401,Apparel,110,12,True,36-45,High,0.2876,764.18,2,384,1,0
#846,38,Female,Suburban,70952,Food,13,8,40,1043,Books,37,48,False,36-45,Mid,0.6254,1691.35,16,320,0,0
#847,23,Female,Suburban,25463,Technology,23,3,73,4650,Apparel,583,31,False,18-25,Low,0.6448,478.56,6,219,0,0
#848,18,Male,Urban,132164,Technology,14,5,42,1045,Home & Kitchen,31,44,True,18-25,High,0.4802,2022.58,15,210,0,0
#849,22,Male,Suburban,90448,Travel,8,1,11,700,Electronics,381,19,False,18-25,Mid,0.3736,110.24,21,11,0,0
#850,58,Female,Urban,24648,Fashion,8,1,27,2800,Home & Kitchen,268,10,True,56+,Low,0.2511,626.87,21,27,0,0
#851,29,Female,Urban,53623,Fashion,27,1,184,4920,Health & Beauty,11,39,False,26-35,Low,0.2817,26836.36,2,184,0,0
#852,43,Female,Urban,79156,Sports,26,9,170,1517,Electronics,344,12,False,36-45,Mid,0.6193,264.59,3,1530,0,0
#853,63,Female,Urban,55634,Fashion,15,6,93,1624,Home & Kitchen,544,20,False,56+,Low,0.6698,179.12,14,558,0,0
#854,51,Male,Urban,64602,Travel,27,1,44,3866,Health & Beauty,569,37,False,46-55,Mid,0.5963,407.66,2,44,0,0
#855,31,Female,Urban,134598,Sports,13,1,188,350,Home & Kitchen,166,48,False,26-35,High,0.4288,126.51,16,188,0,0
#856,43,Female,Urban,69334,Sports,7,8,123,1644,Health & Beauty,342,41,False,36-45,Mid,0.7604,288.42,22,984,1,0
#857,62,Male,Suburban,88648,Technology,5,6,155,178,Health & Beauty,482,7,False,56+,Mid,0.5522,22.16,24,930,0,0
